CaseMasterID,CASEChargesheetID,Fir_id,Unit_id,Dispose_Date
3231742,1236095,FIR29638,UNIT001,06-09-2024
3231882,1160795,FIR29673,UNIT001,04-08-2024
3231899,1154184,FIR29677,UNIT001,08-01-2024
3231967,1050585,FIR29693,UNIT001,12-08-2024
3232005,1166037,FIR29713,UNIT001,12-08-2024
3232035,1043987,FIR29721,UNIT001,07-08-2023
3232080,1196206,FIR29736,UNIT001,08-04-2024
3232095,1036515,FIR29740,UNIT001,NULL
3232203,1044548,FIR29762,UNIT001,12-08-2024
3232214,1051071,FIR29765,UNIT001,14-10-2024
3232225,1018780,FIR29766,UNIT001,08-01-2024
3232236,1070286,FIR29770,UNIT001,08-04-2024
3232258,1174322,FIR29775,UNIT001,15-04-2024
3232323,1194794,FIR29791,UNIT001,04-08-2024
3232358,580150,FIR29805,UNIT001,NULL
3232395,559415,FIR29816,UNIT001,15-04-2023
3232397,728452,FIR29817,UNIT001,NULL
3232400,522882,FIR29819,UNIT001,15-04-2024
3232403,576015,FIR29820,UNIT001,08-01-2024
3232405,688923,FIR29821,UNIT001,20-12-2024
3232407,635387,FIR29822,UNIT001,28-02-2024
3232411,640927,FIR29825,UNIT001,28-02-2024
3232413,579242,FIR29827,UNIT001,29-11-2024
3232414,731260,FIR29828,UNIT001,14-10-2024
3232423,577835,FIR29830,UNIT001,08-01-2024
3232427,585221,FIR29831,UNIT001,28-02-2024
3232428,633777,FIR29832,UNIT001,15-04-2024
3232437,688922,FIR29835,UNIT001,08-01-2024
3232443,529750,FIR29840,UNIT001,14-10-2024
3232444,630826,FIR29841,UNIT001,28-02-2024
3232448,719215,FIR29842,UNIT001,10-07-2024
3232450,727131,FIR29843,UNIT001,08-01-2024
3232453,724647,FIR29845,UNIT001,08-01-2024
3232456,640925,FIR29847,UNIT001,15-04-2024
3232457,624482,FIR29848,UNIT001,15-04-2024
3232458,677716,FIR29849,UNIT001,28-02-2024
3232464,719218,FIR29852,UNIT001,24-05-2024
3232466,682460,FIR29853,UNIT001,15-04-2024
3232471,727586,FIR29855,UNIT001,15-04-2024
3232472,640923,FIR29856,UNIT001,28-02-2024
3232474,516792,FIR29857,UNIT001,08-01-2024
3232475,641071,FIR29858,UNIT001,15-04-2024
3232480,590991,FIR29863,UNIT001,28-02-2024
3232481,576465,FIR29864,UNIT001,08-01-2024
3232483,724958,FIR29865,UNIT001,08-01-2024
3232484,577833,FIR29866,UNIT001,08-01-2024
3232487,722481,FIR29869,UNIT001,15-04-2024
3232488,559411,FIR29870,UNIT001,14-10-2024
3232492,588601,FIR29872,UNIT001,08-01-2024
3232493,677259,FIR29873,UNIT001,04-08-2024
3232496,576013,FIR29875,UNIT001,06-09-2024
3232499,520345,FIR29877,UNIT001,07-08-2023
3232503,722482,FIR29879,UNIT001,28-02-2024
3232504,641070,FIR29880,UNIT001,21-07-2024
3232505,718361,FIR29881,UNIT001,NULL
3232506,516791,FIR29882,UNIT001,15-04-2024
3232508,619108,FIR29883,UNIT001,08-01-2024
3232511,720603,FIR29885,UNIT001,10-07-2024
3232512,719213,FIR29886,UNIT001,21-07-2024
3232513,629659,FIR29887,UNIT001,15-04-2024
3232515,688011,FIR29888,UNIT001,15-04-2024
3232518,520344,FIR29890,UNIT001,15-04-2024
3232519,677714,FIR29891,UNIT001,15-04-2024
3232529,591742,FIR29894,UNIT001,04-08-2024
3232532,717389,FIR29896,UNIT001,08-01-2024
3232535,582203,FIR29898,UNIT001,14-10-2024
3232553,627993,FIR29903,UNIT001,14-10-2024
3232556,717387,FIR29904,UNIT001,12-08-2024
3232563,629655,FIR29907,UNIT001,15-04-2024
3232565,714719,FIR29908,UNIT001,NULL
3232568,617192,FIR29909,UNIT001,06-09-2024
3232571,722480,FIR29911,UNIT001,14-10-2024
3232588,575533,FIR29918,UNIT001,15-04-2024
3232589,513540,FIR29919,UNIT001,21-07-2024
3232592,716938,FIR29921,UNIT001,15-04-2024
3232593,724499,FIR29922,UNIT001,NULL
3232600,721142,FIR29923,UNIT001,03-07-2024
3232601,514076,FIR29924,UNIT001,14-10-2024
3232602,626435,FIR29925,UNIT001,08-01-2024
3232608,518443,FIR29927,UNIT001,14-10-2024
3232610,611905,FIR29928,UNIT001,NULL
3232614,569263,FIR29930,UNIT001,29-11-2024
3232617,619102,FIR29932,UNIT001,03-07-2024
3232618,716027,FIR29933,UNIT001,NULL
3232620,526192,FIR29934,UNIT001,28-02-2024
3232624,726321,FIR29935,UNIT001,NULL
3232625,588596,FIR29936,UNIT001,06-09-2024
3232627,521973,FIR29937,UNIT001,12-08-2024
3232635,591441,FIR29942,UNIT001,NULL
3232637,588597,FIR29943,UNIT001,12-08-2024
3232638,514075,FIR29944,UNIT001,03-07-2024
3232643,712842,FIR29945,UNIT001,06-09-2024
3232644,718891,FIR29946,UNIT001,NULL
3232645,588312,FIR29947,UNIT001,12-08-2024
3232649,574107,FIR29948,UNIT001,12-08-2024
3232650,572001,FIR29949,UNIT001,NULL
3232651,718025,FIR29950,UNIT001,04-08-2024
3232653,618569,FIR29952,UNIT001,NULL
3232657,588313,FIR29955,UNIT001,NULL
3232658,611516,FIR29956,UNIT001,NULL
3232660,581870,FIR29957,UNIT001,NULL
3232663,716913,FIR29959,UNIT001,12-08-2024
3232666,515785,FIR29961,UNIT001,12-08-2024
3232667,715567,FIR29962,UNIT001,14-10-2024
3232673,692622,FIR29965,UNIT001,14-10-2024
3232675,569262,FIR29966,UNIT001,21-07-2024
3232676,577319,FIR29967,UNIT001,14-10-2024
3232678,720647,FIR29969,UNIT001,03-07-2024
3232680,681655,FIR29970,UNIT001,06-09-2024
2352691,667458,FIR30165,UNIT001,NULL
2354300,1395784,FIR30211,UNIT001,NULL
2354559,1416087,FIR30214,UNIT001,19-10-2020
2354748,1407198,FIR30215,UNIT001,NULL
2354993,1393902,FIR30217,UNIT001,NULL
2355845,377464,FIR30244,UNIT001,NULL
2357032,263454,FIR30271,UNIT001,18-01-2021
2357833,60938,FIR30279,UNIT001,NULL
2358001,40696,FIR30307,UNIT001,NULL
2358195,1626507,FIR30313,UNIT001,19-10-2020
2358610,1530271,FIR30319,UNIT001,NULL
2358993,1631461,FIR30330,UNIT001,NULL
2359096,1619079,FIR30332,UNIT001,NULL
2359693,528914,FIR30341,UNIT001,19-10-2020
2884830,1450635,FIR31460,UNIT001,12-09-2022
2885415,336265,FIR31473,UNIT001,24-05-2024
2885960,363047,FIR31488,UNIT001,07-08-2023
2886072,221157,FIR31491,UNIT001,08-01-2024
2887594,1863748,FIR31530,UNIT001,NULL
2887692,1816216,FIR31535,UNIT001,NULL
2887910,1904208,FIR32342,UNIT001,12-12-2022
2888377,607188,FIR32348,UNIT001,14-10-2024
2888632,686432,FIR32354,UNIT001,12-09-2022
2888995,1312634,FIR32356,UNIT001,NULL
2889299,1464081,FIR32360,UNIT001,08-01-2024
2891148,402963,FIR32389,UNIT001,12-09-2022
2891285,452239,FIR32393,UNIT001,NULL
2892029,10980,FIR32410,UNIT001,NULL
2892732,38051,FIR32431,UNIT001,12-12-2022
2892812,1791378,FIR32437,UNIT001,NULL
2892985,1827031,FIR33242,UNIT001,NULL
2893156,1890008,FIR33251,UNIT001,08-01-2024
2893385,603321,FIR33259,UNIT001,NULL
2893522,619590,FIR33261,UNIT001,NULL
2894233,613103,FIR33268,UNIT001,12-09-2022
2896494,459993,FIR33314,UNIT001,NULL
2896959,297727,FIR33330,UNIT001,08-01-2024
2897593,77145,FIR33358,UNIT001,02-11-2023
2897860,3378,FIR33363,UNIT001,07-08-2023
3232687,611513,FIR34130,UNIT001,12-08-2024
3232690,588309,FIR34132,UNIT001,20-12-2024
3232691,724490,FIR34133,UNIT001,20-12-2024
3232692,511471,FIR34134,UNIT001,NULL
3232694,517783,FIR34136,UNIT001,03-07-2024
3232697,718888,FIR34138,UNIT001,29-11-2024
3232703,611515,FIR34140,UNIT001,14-10-2024
3232713,718943,FIR34145,UNIT001,12-08-2024
3232733,586832,FIR34156,UNIT001,10-07-2024
3232741,573237,FIR34161,UNIT001,29-11-2024
3235104,1281049,FIR34206,UNIT001,28-02-2022
3235228,1406482,FIR34210,UNIT001,NULL
3235820,1423773,FIR34236,UNIT001,29-11-2024
3235987,1422906,FIR34247,UNIT001,08-01-2024
3236276,1287715,FIR34260,UNIT001,28-02-2024
3080612,434295,FIR34820,UNIT001,14-10-2024
3084940,956727,FIR34871,UNIT001,08-01-2024
3086779,1389001,FIR34903,UNIT001,21-07-2024
3087343,1397089,FIR34908,UNIT001,NULL
3089145,318177,FIR34925,UNIT001,21-07-2024
3089906,159798,FIR34954,UNIT001,08-01-2024
3089989,151942,FIR34955,UNIT001,08-01-2024
3091456,921962,FIR34963,UNIT001,NULL
3093056,1304631,FIR34999,UNIT001,14-10-2024
3094390,431699,FIR35007,UNIT001,08-01-2024
3095313,199094,FIR35014,UNIT001,21-07-2024
3236453,997129,FIR35939,UNIT001,08-01-2024
3236517,997657,FIR35947,UNIT001,08-01-2024
3236642,990229,FIR35950,UNIT001,10-07-2024
3236719,997382,FIR35965,UNIT001,03-01-2024
3236761,980147,FIR35968,UNIT001,06-09-2024
3236823,853475,FIR35975,UNIT001,NULL
3236904,1180403,FIR35985,UNIT001,20-12-2024
3236935,1035925,FIR35991,UNIT001,04-08-2024
3237111,1059190,FIR36020,UNIT001,08-01-2024
3237158,1051642,FIR36027,UNIT001,08-01-2024
3237215,1025069,FIR36040,UNIT001,28-02-2024
3237287,1021423,FIR36059,UNIT001,14-10-2024
3237314,1059992,FIR36064,UNIT001,07-08-2023
3237341,1196690,FIR36072,UNIT001,08-01-2024
3237375,1233628,FIR36080,UNIT001,08-04-2024
3237392,1196514,FIR36083,UNIT001,28-02-2024
3237543,1041405,FIR36132,UNIT001,09-10-2023
2680134,332387,FIR36845,UNIT001,NULL
2687217,571745,FIR36883,UNIT001,12-12-2022
2690033,1855687,FIR36898,UNIT001,NULL
2691871,650832,FIR36908,UNIT001,12-12-2022
2692904,286024,FIR36912,UNIT001,08-01-2024
2695077,1902686,FIR36923,UNIT001,NULL
2699348,204508,FIR36948,UNIT001,NULL
2699857,1789272,FIR36952,UNIT001,02-11-2023
3237619,1196028,FIR37273,UNIT001,07-08-2023
3237649,972842,FIR37280,UNIT001,14-10-2024
3237682,1173268,FIR37287,UNIT001,14-10-2024
3237693,1035096,FIR37290,UNIT001,08-04-2024
3237726,1158021,FIR37324,UNIT001,15-04-2024
3237737,1218358,FIR37329,UNIT001,04-08-2024
3237748,1223474,FIR37332,UNIT001,28-02-2024
3237760,1008457,FIR37362,UNIT001,08-01-2024
3237835,639392,FIR37408,UNIT001,NULL
3237838,582181,FIR37409,UNIT001,NULL
3237844,585225,FIR37410,UNIT001,15-04-2024
3237846,591262,FIR37411,UNIT001,21-07-2024
3237992,623519,FIR37682,UNIT001,29-11-2024
3237998,720602,FIR37684,UNIT001,14-10-2024
3238010,518446,FIR37685,UNIT001,10-07-2024
3238022,722965,FIR37711,UNIT001,06-09-2024
3238063,692625,FIR37716,UNIT001,10-07-2024
3238069,611520,FIR37719,UNIT001,08-01-2024
3238070,718026,FIR37720,UNIT001,08-01-2024
3238071,718894,FIR37721,UNIT001,08-01-2024
3238076,518444,FIR37723,UNIT001,21-07-2024
3238082,511473,FIR37753,UNIT001,12-08-2024
3238088,720598,FIR37754,UNIT001,NULL
3238090,677268,FIR37755,UNIT001,12-08-2024
3238092,592472,FIR37756,UNIT001,21-07-2024
3238096,640426,FIR37758,UNIT001,NULL
3238102,612403,FIR37761,UNIT001,NULL
3238103,515428,FIR37762,UNIT001,04-08-2024
3238104,582158,FIR37786,UNIT001,12-08-2024
3238105,628627,FIR37787,UNIT001,03-07-2024
3238109,515786,FIR37790,UNIT001,03-07-2024
3238119,587628,FIR37795,UNIT001,NULL
3238129,719764,FIR37827,UNIT001,20-12-2024
3238138,571998,FIR37832,UNIT001,21-07-2024
3238143,586446,FIR37836,UNIT001,29-11-2024
3238144,617190,FIR37932,UNIT001,06-09-2024
3238145,625042,FIR37933,UNIT001,10-07-2024
3238149,521360,FIR37936,UNIT001,14-10-2024
3238164,675899,FIR37941,UNIT001,12-08-2024
3238166,574105,FIR37943,UNIT001,04-08-2024
3238181,567809,FIR37949,UNIT001,14-10-2024
3238200,510976,FIR37954,UNIT001,21-07-2024
3240893,1392584,FIR38649,UNIT001,21-07-2024
3241176,1446379,FIR38660,UNIT001,NULL
3241358,1477687,FIR38673,UNIT001,NULL
3241792,994026,FIR38703,UNIT001,08-01-2024
3241889,984028,FIR38714,UNIT001,08-01-2024
3241944,989074,FIR38721,UNIT001,08-01-2024
3242501,1074311,FIR39568,UNIT001,14-10-2024
3242522,1241519,FIR39573,UNIT001,08-04-2024
3242527,1197897,FIR39574,UNIT001,07-08-2023
3242532,1198366,FIR39576,UNIT001,08-01-2024
3242537,1243372,FIR39578,UNIT001,29-11-2024
3242759,1197293,FIR39627,UNIT001,08-04-2024
3242827,1172722,FIR39643,UNIT001,21-07-2024
3242903,1187834,FIR39673,UNIT001,07-08-2023
3242903,1187835,FIR39673,UNIT001,07-08-2023
3242918,1196444,FIR39676,UNIT001,08-01-2024
3242948,1188193,FIR39686,UNIT001,NULL
3242986,1180256,FIR39698,UNIT001,10-07-2024
3243037,1042304,FIR39710,UNIT001,28-02-2024
3243059,1196027,FIR39715,UNIT001,07-08-2023
3243092,1218359,FIR39723,UNIT001,08-01-2024
3243103,1060226,FIR39724,UNIT001,08-04-2024
3243125,1158020,FIR39729,UNIT001,08-01-2024
3243147,1060225,FIR39734,UNIT001,NULL
3243210,633447,FIR39753,UNIT001,08-04-2024
3243217,728933,FIR39755,UNIT001,08-04-2024
3243403,724955,FIR39791,UNIT001,29-11-2024
3243412,577837,FIR40438,UNIT001,14-10-2024
3243415,688010,FIR40440,UNIT001,15-04-2024
3243424,720601,FIR40444,UNIT001,15-04-2024
3243430,513541,FIR40445,UNIT001,14-10-2024
3243433,591442,FIR40446,UNIT001,08-01-2024
3243434,611521,FIR40447,UNIT001,10-07-2024
3243440,720600,FIR40449,UNIT001,07-08-2023
3243444,588000,FIR40451,UNIT001,15-04-2024
3243446,718895,FIR40453,UNIT001,14-10-2024
3243448,631170,FIR40454,UNIT001,08-01-2024
3243449,577778,FIR40455,UNIT001,15-04-2024
3243451,726048,FIR40456,UNIT001,14-10-2024
3243458,583173,FIR40460,UNIT001,20-12-2024
3243460,588001,FIR40461,UNIT001,15-04-2024
3243461,575534,FIR40462,UNIT001,14-10-2024
3243462,582197,FIR40463,UNIT001,21-07-2024
3243463,612407,FIR40464,UNIT001,NULL
3243465,716937,FIR40465,UNIT001,28-02-2024
3243466,588598,FIR40466,UNIT001,NULL
3243468,721143,FIR40467,UNIT001,21-07-2024
3243471,715571,FIR40468,UNIT001,21-07-2024
3243477,692626,FIR40471,UNIT001,NULL
3243478,521384,FIR40472,UNIT001,04-08-2024
3243484,629652,FIR40474,UNIT001,08-01-2024
3243486,720648,FIR40475,UNIT001,06-09-2024
3243487,715570,FIR40476,UNIT001,04-08-2024
3243496,712844,FIR40480,UNIT001,04-08-2024
3243497,570804,FIR40481,UNIT001,20-12-2024
3243499,611517,FIR40482,UNIT001,06-09-2024
3243501,570805,FIR40484,UNIT001,12-08-2024
3243502,720599,FIR40485,UNIT001,06-09-2024
3243503,572002,FIR40486,UNIT001,15-04-2024
3243507,724493,FIR40490,UNIT001,NULL
3243522,692623,FIR40497,UNIT001,NULL
3243523,515787,FIR40498,UNIT001,NULL
3243524,516238,FIR40499,UNIT001,NULL
3243530,683687,FIR40503,UNIT001,NULL
3243533,586834,FIR40505,UNIT001,14-10-2024
3243536,715568,FIR40506,UNIT001,14-10-2024
3243537,626981,FIR40507,UNIT001,14-10-2024
3243550,570801,FIR40512,UNIT001,14-10-2024
3243552,611514,FIR40514,UNIT001,10-07-2024
3243553,611902,FIR40515,UNIT001,10-07-2024
3243560,627991,FIR40519,UNIT001,20-12-2024
3243566,586833,FIR40523,UNIT001,06-09-2024
3243567,521362,FIR40524,UNIT001,29-11-2024
3243568,515784,FIR40525,UNIT001,NULL
3243576,628624,FIR40528,UNIT001,08-01-2024
3243599,509732,FIR40544,UNIT001,14-10-2024
3243603,581285,FIR40546,UNIT001,10-07-2024
3243605,715632,FIR40548,UNIT001,04-08-2024
3243607,581286,FIR40549,UNIT001,14-10-2024
3245185,707566,FIR40560,UNIT001,NULL
3245565,1867949,FIR40569,UNIT001,NULL
3246083,1342777,FIR40587,UNIT001,08-01-2024
3246187,1401711,FIR40594,UNIT001,28-02-2024
3246648,1426596,FIR40614,UNIT001,NULL
3246751,1348122,FIR40620,UNIT001,NULL
3246773,1421510,FIR40623,UNIT001,NULL
3247081,1503631,FIR41343,UNIT001,08-01-2024
3247213,1385363,FIR41357,UNIT001,10-07-2024
3247236,890239,FIR41359,UNIT001,NULL
3247544,938088,FIR41384,UNIT001,08-01-2024
3247596,926589,FIR41392,UNIT001,08-01-2024
3247675,984441,FIR41403,UNIT001,08-04-2024
3247961,1197040,FIR41440,UNIT001,NULL
3247971,1056078,FIR41443,UNIT001,12-08-2024
3247976,1075675,FIR41446,UNIT001,NULL
3248000,1071667,FIR41449,UNIT001,06-09-2024
3248255,1046084,FIR41506,UNIT001,08-01-2024
3248377,1038232,FIR42242,UNIT001,29-11-2024
3248490,1173726,FIR42273,UNIT001,14-10-2024
3248512,1156249,FIR42280,UNIT001,28-02-2024
3248523,1026098,FIR42283,UNIT001,14-10-2024
3248545,1179464,FIR42288,UNIT001,15-04-2024
3248556,1193960,FIR42291,UNIT001,08-01-2024
3248578,1019831,FIR42297,UNIT001,08-01-2024
3248643,595564,FIR42316,UNIT001,08-04-2024
3248650,630309,FIR42318,UNIT001,21-07-2024
3248829,682459,FIR42355,UNIT001,12-08-2024
3248841,597746,FIR42358,UNIT001,15-04-2024
3248844,678181,FIR42359,UNIT001,NULL
3248850,629657,FIR42361,UNIT001,03-07-2024
3248856,575535,FIR42364,UNIT001,15-04-2024
3248862,629654,FIR42365,UNIT001,14-10-2024
3248863,617191,FIR42366,UNIT001,28-02-2022
3248866,573623,FIR42368,UNIT001,08-01-2024
3248867,633797,FIR42369,UNIT001,15-04-2024
3248868,513542,FIR42370,UNIT001,08-01-2024
3248869,632168,FIR42371,UNIT001,20-12-2024
3248871,521976,FIR42373,UNIT001,15-04-2024
3248873,692630,FIR42374,UNIT001,15-04-2024
3248876,582199,FIR42375,UNIT001,04-08-2024
3248878,526194,FIR42377,UNIT001,06-09-2024
3248887,717386,FIR42382,UNIT001,15-04-2024
3248888,588599,FIR42383,UNIT001,15-04-2024
3248889,714717,FIR42384,UNIT001,15-04-2024
3248891,574451,FIR42386,UNIT001,14-10-2024
3248894,582161,FIR42388,UNIT001,15-04-2024
3248897,670248,FIR42390,UNIT001,24-05-2024
3248898,516239,FIR42391,UNIT001,NULL
3248900,721141,FIR42392,UNIT001,08-01-2024
3248902,582160,FIR42393,UNIT001,14-10-2024
3248905,514467,FIR42394,UNIT001,NULL
3248907,714716,FIR42395,UNIT001,NULL
3248908,722964,FIR42396,UNIT001,12-08-2024
3248909,582781,FIR42397,UNIT001,NULL
3248912,631168,FIR42400,UNIT001,14-10-2024
3248914,516788,FIR42401,UNIT001,29-11-2024
3248915,513539,FIR42402,UNIT001,04-08-2024
3248919,570807,FIR42404,UNIT001,14-10-2024
3248928,726047,FIR42410,UNIT001,08-01-2024
3248932,640425,FIR42411,UNIT001,04-08-2024
3248934,612406,FIR42412,UNIT001,20-12-2024
3248941,619098,FIR42416,UNIT001,12-08-2024
3248942,612404,FIR42417,UNIT001,14-10-2024
3248943,681657,FIR42418,UNIT001,04-08-2024
3248944,726046,FIR42419,UNIT001,24-05-2024
3248948,640423,FIR42422,UNIT001,14-10-2024
3248955,677266,FIR42426,UNIT001,06-09-2024
3248957,675453,FIR42428,UNIT001,14-10-2024
3248960,513538,FIR42431,UNIT001,NULL
3248963,677267,FIR42433,UNIT001,29-11-2024
3248974,571997,FIR42439,UNIT001,29-11-2024
3248976,610377,FIR42440,UNIT001,21-07-2024
3248978,571274,FIR42441,UNIT001,06-09-2024
3248985,597743,FIR42446,UNIT001,20-12-2024
3249000,712450,FIR42454,UNIT001,20-12-2024
3249009,567808,FIR42458,UNIT001,NULL
3249019,724489,FIR42461,UNIT001,06-09-2024
3249029,675898,FIR42465,UNIT001,20-12-2024
3249042,592239,FIR42469,UNIT001,29-11-2024
3249044,716475,FIR42470,UNIT001,04-08-2024
3251321,1313492,FIR42513,UNIT001,28-02-2024
3251661,1441533,FIR43142,UNIT001,06-09-2024
3252002,1447646,FIR43160,UNIT001,24-05-2024
3252089,1447273,FIR43165,UNIT001,28-02-2024
3252388,1349000,FIR43182,UNIT001,08-04-2024
3252506,1500364,FIR43193,UNIT001,NULL
3252654,1385366,FIR43200,UNIT001,10-07-2024
3252678,1501641,FIR43204,UNIT001,NULL
3252932,893702,FIR43256,UNIT001,08-01-2024
3252954,872614,FIR43260,UNIT001,NULL
3253052,801050,FIR43287,UNIT001,08-04-2024
2363759,67565,FIR43296,UNIT001,NULL
3253209,1179550,FIR43318,UNIT001,04-08-2024
2364702,1530820,FIR43325,UNIT001,NULL
2365383,1613253,FIR43351,UNIT001,26-04-2021
2365634,660637,FIR43353,UNIT001,19-10-2020
2366638,1395779,FIR43364,UNIT001,NULL
2367315,1475897,FIR43372,UNIT001,NULL
2367489,1451164,FIR43373,UNIT001,NULL
2367714,1453163,FIR43378,UNIT001,NULL
2367934,351533,FIR43380,UNIT001,NULL
2368095,283301,FIR43381,UNIT001,NULL
3253357,1241522,FIR44935,UNIT001,NULL
3253413,1064711,FIR44948,UNIT001,08-04-2024
3253434,1057323,FIR44950,UNIT001,04-08-2024
3253472,1032320,FIR44959,UNIT001,NULL
3253559,1154226,FIR44980,UNIT001,21-07-2024
3253568,1171264,FIR44982,UNIT001,14-10-2024
3253595,1196995,FIR44989,UNIT001,08-01-2024
3253640,1233629,FIR45000,UNIT001,NULL
3253699,1196630,FIR45006,UNIT001,21-07-2024
3253815,1041945,FIR45028,UNIT001,04-08-2024
3253830,1047205,FIR45032,UNIT001,08-01-2024
3253860,1195165,FIR45044,UNIT001,08-01-2024
3253903,1089757,FIR45056,UNIT001,28-02-2024
3253980,1185169,FIR45070,UNIT001,08-01-2024
3254046,1195424,FIR45089,UNIT001,08-01-2024
3254100,1154850,FIR45096,UNIT001,15-04-2024
3254102,1025540,FIR45098,UNIT001,14-10-2024
3254105,1025541,FIR45100,UNIT001,28-02-2024
3254107,1018362,FIR45101,UNIT001,15-04-2024
3254129,729845,FIR45111,UNIT001,29-11-2024
3254149,632479,FIR45116,UNIT001,08-01-2024
3254164,595583,FIR45118,UNIT001,08-01-2024
3254330,681661,FIR45140,UNIT001,15-04-2024
3254333,597747,FIR45142,UNIT001,29-11-2024
2369547,77840,FIR45825,UNIT001,NULL
2369585,72986,FIR45826,UNIT001,NULL
2370893,1626314,FIR45842,UNIT001,NULL
2371510,1507459,FIR45853,UNIT001,NULL
2371548,734297,FIR45854,UNIT001,18-01-2021
2372252,645059,FIR45860,UNIT001,NULL
2372645,710014,FIR45865,UNIT001,NULL
2373326,642521,FIR45871,UNIT001,NULL
2373713,1466401,FIR45875,UNIT001,19-10-2020
2375602,1371057,FIR45889,UNIT001,NULL
2377327,304676,FIR45903,UNIT001,NULL
2378893,499415,FIR46729,UNIT001,NULL
2380286,8636,FIR46739,UNIT001,19-10-2020
2380366,80709,FIR46741,UNIT001,NULL
2380926,36520,FIR46750,UNIT001,19-10-2020
2381805,1675706,FIR46756,UNIT001,NULL
2382092,1575049,FIR46760,UNIT001,NULL
2382482,1576631,FIR46767,UNIT001,NULL
2382866,1731414,FIR46768,UNIT001,NULL
2383440,1628355,FIR46783,UNIT001,NULL
2383685,1613807,FIR46786,UNIT001,NULL
2383929,630579,FIR46789,UNIT001,NULL
2384404,578900,FIR46792,UNIT001,NULL
2524738,1283785,FIR47623,UNIT001,NULL
2525810,301570,FIR47628,UNIT001,NULL
2528109,1647394,FIR47634,UNIT001,NULL
2531596,455841,FIR47655,UNIT001,NULL
2533013,144132,FIR47661,UNIT001,30-10-2021
2533411,1850420,FIR47663,UNIT001,NULL
2534371,1826175,FIR47668,UNIT001,NULL
2535796,1337713,FIR47676,UNIT001,NULL
2536788,1010181,FIR47682,UNIT001,NULL
2537264,888480,FIR47686,UNIT001,NULL
2539565,1923207,FIR47700,UNIT001,NULL
2541670,1009699,FIR47707,UNIT001,NULL
2542954,263406,FIR47713,UNIT001,11-04-2022
2544154,1891448,FIR48528,UNIT001,NULL
2544251,1786030,FIR48530,UNIT001,NULL
2545287,1410145,FIR48536,UNIT001,NULL
2548199,772608,FIR48558,UNIT001,NULL
2551449,1265000,FIR48572,UNIT001,NULL
2557961,903098,FIR48610,UNIT001,NULL
2558668,948371,FIR48618,UNIT001,NULL
2282355,990307,FIR49411,UNIT001,NULL
2284970,505608,FIR49426,UNIT001,NULL
2285600,261994,FIR49430,UNIT001,18-01-2021
3372303,1481832,FIR49468,UNIT001,20-12-2024
3373757,1484658,FIR49484,UNIT001,10-07-2024
2899212,666238,FIR50346,UNIT001,NULL
2900847,1283833,FIR50374,UNIT001,NULL
2902543,88907,FIR50408,UNIT001,24-05-2024
2903538,1890245,FIR51249,UNIT001,13-03-2023
2904323,799529,FIR51267,UNIT001,08-01-2024
2904573,693141,FIR51272,UNIT001,12-09-2022
2904694,740957,FIR51274,UNIT001,12-09-2022
2905481,1436010,FIR51284,UNIT001,12-12-2022
2905722,1266729,FIR51292,UNIT001,12-09-2022
2906013,1442735,FIR51296,UNIT001,NULL
2906820,433307,FIR51316,UNIT001,08-01-2024
2907057,308308,FIR51323,UNIT001,07-08-2023
2907977,69084,FIR52131,UNIT001,08-01-2024
2908222,94724,FIR52139,UNIT001,NULL
2908374,52582,FIR52145,UNIT001,NULL
2908413,83440,FIR52147,UNIT001,NULL
2908734,1902692,FIR52156,UNIT001,14-10-2024
2908921,1891728,FIR52164,UNIT001,28-02-2024
2909068,1782704,FIR52172,UNIT001,08-01-2024
2910203,1464124,FIR52194,UNIT001,13-03-2023
