UnitID,UnitName,Latitude,Longitude
944,Mundgod PS,14.96966362,75.03847504
947,Bhatkal Sub-Division,NULL,NULL
948,Bhatkal Circle,NULL,NULL
949,Bhatkal Town PS,13.99029541,74.55178833
950,Bhatkal Rural PS,13.99842167,74.53860474
951,Murudeshwar PS,14.09519768,74.48854828
952,Kumta Circle,NULL,NULL
953,Kumta PS,14.42938042,74.42002106
954,Gokarna PS,14.5439806,74.32143402
956,Bidar Rly PS,17.91217613,77.51903534
957,UTTARA KANNADA DAR,NULL,NULL
958,Raichur District,NULL,NULL
959,Raichur Sub-Division,NULL,NULL
960,Raichur East Circle,NULL,NULL
961,Sadar Bazar PS,16.20237923,77.35598755
962,Netajinagar PS,16.20070076,77.36949921
963,Raichur Rural PS,16.21981049,77.35527802
964,Raichur Rural Circle,NULL,NULL
965,Shakti Nagar PS,NULL,NULL
966,Yapaladinni PS,16.29121018,77.51854706
967,Yeregera PS,16.07298088,77.41442108
968,Sindhanoor Sub-Division,NULL,NULL
969,Raichur West Circle,NULL,NULL
970,Idapanur PS,16.00428009,77.46128845
971,Raichur West PS,16.19488907,77.34293366
972,Market Yard PS,16.21615028,77.36080933
973,Sindhanoor Circle,NULL,NULL
974,Raichur Traffic PS,16.20252991,77.34381867
975,Sindhanoor Town PS,15.7720499,76.75756073
976,Sindanoor Rural PS,15.78662968,76.76873779
977,Lingasugur Sub-Division,NULL,NULL
978,Sirwar Circle,NULL,NULL
979,Turvihal PS,15.76239967,76.5952301
980,Balaganoor PS,15.95530033,76.74990845
981,Manvi PS,15.99398041,77.04805756
982,Lingasugur Circle,NULL,NULL
983,Sirwar PS,16.17300987,77.02136993
984,Kowthal PS,16.1066494,76.79940796
985,Lingasugur PS,16.15867996,76.52249908
987,Maski Circle,NULL,NULL
988,Hutti PS,16.1944809,76.65563202
989,Maski PS,15.95384026,76.65428925
990,Mudgal PS,16.01243973,76.44184113
991,Devadurga Rural Circle,NULL,NULL
992,Devadurga PS,16.41507912,76.92916107
993,Jalhalli PS,NULL,NULL
994,Gabbur PS,16.29594994,77.16204834
995,Raichur Rly Circle,NULL,NULL
996,RAICHUR DAR,NULL,NULL
997,Shivamogga District,NULL,NULL
998,Shimoga Sub-Division,NULL,NULL
999,Doddapete Circle,NULL,NULL
1000,Doddapete PS,13.9305048,75.56659699
1001,Shivamogga West Traffic PS,13.93088532,75.56634522
1002,Shivamogga Rural PS,13.9323988,75.56452942
1003,Shivamogga Rural Circle,NULL,NULL
1004,Kumsi PS,14.06091976,75.39120483
1005,Kote PS,13.93035984,75.58276367
1006,Jayanagara PS,13.93843746,75.57576752
1007,Bhadravathi Sub-Division,NULL,NULL
1008,Kote Circle,NULL,NULL
1009,Shivamogga Women PS,13.9323988,75.56452942
1010,Thirthahalli PS,13.69821739,75.24613953
1011,Malur PS,13.72902012,75.33971405
1012,Thirthahalli Circle,NULL,NULL
1013,Bhadravathi Old Town PS,13.84689808,75.70288086
1014,Bhadravathi New Town PS,NULL,NULL
1015,Bhadravathi Traffic PS,13.83777618,75.69104767
1016,Sagar Sub-Division,NULL,NULL
1017,Bhadravathi Town Circle,NULL,NULL
1018,Bhadravathi Rural PS,13.85176468,75.70375061
1019,Holehonnur PS,13.98877144,75.68560028
1020,Paper Town PS,13.82106495,75.70204163
1021,Bhadravathi Rural Circle,NULL,NULL
1022,Sagar Town PS,14.16777611,75.02318573
1023,Sagar Rural PS,14.16767502,75.03206635
1024,Kargal PS,14.19005394,74.81484985
1025,Shikaripura Sub-Division,NULL,NULL
1027,Jog PS,14.20946217,74.8146286
1030,Sagar Rural Circle,NULL,NULL
1031,Shikaripura Town PS,14.2603159,75.36069489
1032,Shiralakoppa PS,14.38131714,75.24984741
1033,Soraba PS,14.38108063,75.09942627
1034,Raichur Rly PS,16.19181824,77.33999634
1035,SHIMOGA DAR,NULL,NULL
1036,Western Range,NULL,NULL
1037,RFSL Gulbarga,NULL,NULL
1038,Dakshina Kannada  District,NULL,NULL
1041,Mangalore North PS,12.86418438,74.83351135
1042,Mangalore South PS,12.85609818,74.83924103
1043,Mangalore East PS,12.890275,74.85279083
1045,Barke PS,12.88660145,74.83198547
1046,Urva PS,12.90218258,74.8356247
1047,Mangalore Women PS,NULL,NULL
1049,Panambur Circle,NULL,NULL
1050,Panambur PS,12.94969559,74.81356812
1051,Bajpe PS,12.98090172,74.89247894
1052,Kavoor PS,12.92223358,74.85958099
1054,Surathkal PS,12.98429489,74.80244446
1055,Konaje PS,12.80955696,74.91534424
1056,Mangalore Rural PS,12.91907978,74.89916992
1057,Puttur Sub-Division,12.77040005,75.18720245
1059,Ullal PS,12.81952763,74.84144592
1060,Puttur Town PS,12.76200008,75.20010376
1061,Sullia PS,12.55630016,75.39309692
1062,Uppinangady Circle,NULL,NULL
1063,Puttur Rural PS,12.72992516,75.22075653
1064,Uppinangadi PS,12.83950043,75.2480011
1065,Kadaba PS,12.74209976,75.46800232
1067,Mulki Circle,NULL,NULL
1068,Mulki PS,13.09420013,74.78928375
1069,Moodabidre PS,13.06643772,74.99986267
1070,Belthangadi PS,12.98970032,75.28240204
1071,Bantwala Circle,12.89070034,75.04060364
1072,Bantwala Town PS,12.88150024,75.03130341
1073,Bantwala Rural PS,12.89070034,75.04060364
1074,Vitla PS,12.76309967,75.10119629
1075,Ballari Rly PS,15.14543057,76.92347717
1076,DAKSHINA KANNADA DAR,NULL,NULL
1077,Tumakuru District,NULL,NULL
1078,Tumakuru Sub Division,NULL,NULL
1079,Tumkur Town Circle,NULL,NULL
1080,Tumakuru Town PS,13.34525108,77.1032486
1081,Tumakuru Traffic PS,NULL,NULL
1083,Thilak Park Circle,NULL,NULL
1084,Thilak Park PS,13.34166908,77.09111786
1085,New Extention PS,13.3386631,77.10988617
1087,Sira Sub Division,NULL,NULL
1088,Tumkur Rural Circle,NULL,NULL
1089,Tumakuru Rural PS,13.3424263,77.10612488
1090,Bellavi PS,13.41441917,77.01745606
1091,Kora PS,13.43940735,77.06156158
1092,Gubbi Circle,NULL,NULL
1093,Gubbi PS,13.30915356,76.9485321
1094,Chelur PS,13.44123077,76.90695953
1095,Chandrashekarpura PS,13.1511898,76.8819809
1096,Kunigal Sub-Division,NULL,NULL
1097,Amruthur Circle,NULL,NULL
1098,Kunigal PS,13.02343178,77.02125549
1099,Huliyurdurga PS,12.82468128,77.03462982
1100,Amruthur PS,12.9318676,76.93003845
1101,Turuvekere Circle,NULL,NULL
1102,Turuvekere PS,13.16556263,76.67027283
1103,Dandina Shivara PS,13.25381279,76.71192932
1105,Tiptur Sub-Division,NULL,NULL
1107,Tiptur Town PS,13.25883293,76.47905731
1110,Tiptur Rural Circle,NULL,NULL
1111,Tiptur Rural PS,13.26091766,76.46102905
1112,Nonavinakere PS,13.16547775,76.5553894
1113,Honnavalli PS,13.33283043,76.38820648
1115,TUMKUR DAR,NULL,NULL
1116,Chamarajanagar District,NULL,NULL
1117,Chamarajanagar Sub-Division,NULL,NULL
1118,Santemarahalli Circle,NULL,NULL
1119,Chamarajanagar Town PS,11.91781044,76.94252014
1120,Chamarajanagar Rural PS,11.92606354,76.9298172
1121,Chamarajanagar East PS,11.93343639,76.96081543
1122,Gudlupete Circle,NULL,NULL
1123,Gundlupete  PS,11.8089819,76.6872406
1124,Terakanambi PS,11.81764031,76.79241943
1125,Kuderu PS,12.04584026,76.9391098
1126,Kollegala Sub-Division,NULL,NULL
1127,Kollegala Circle,NULL,NULL
1128,Kollegala Town PS,12.15743637,77.10933685
1129,Kollegala Rural  PS,12.15776825,77.11247253
1130,Ramapura PS,12.00372028,77.39782715
1131,Yelandur Circle,NULL,NULL
1132,Yelandur  PS,12.05305004,77.03158569
1133,Mambali PS,12.03081894,77.59230042
1134,Santemaralli PS,12.04349709,76.97831726
1137,Hanur PS,12.08953953,77.30103302
1138,M.M. Hills PS,12.03081894,77.59230042
1154,CHAMARAJANAGAR DAR,NULL,NULL
1155,Koppal District,NULL,NULL
1156,Koppal Sub-Division,NULL,NULL
1157,Kurugod Circle,NULL,NULL
1158,Koppal Town PS,15.34876919,76.15068054
1159,Koppal Rural PS,15.34860039,76.15055084
1160,Alwandi PS,15.23162937,75.99056244
1161,Koppal Rural Circle,NULL,NULL
1162,Munirabad PS,15.27957535,76.32185364
1163,Yelburga PS,15.61332226,76.01215363
1164,Kuknoor PS,15.49262047,75.99151611
1165,Gangavathi Sub-Division,NULL,NULL
1166,Yelburga Circle,NULL,NULL
1167,Bevoor PS,15.56684589,76.17088318
1168,Gangavathi Town PS,15.42588329,76.53018951
1169,Gangavathi Traffic PS,15.42563343,76.52996063
1170,Gangavathi Town Circle,NULL,NULL
1171,Gangavathi Rural PS,15.42611122,76.52971649
